falling off control valve,PhysicalObject/ControllingObject/SealedFluidVaryingObject,control valve,falling off
replace falling off control valve,PhysicalObject/ControllingObject/SealedFluidVaryingObject,control valve,falling off
engine pump oil is leaking,PhysicalObject/ProtectingObject/WearProtectingObject,engine pump oil,leaking
leaking engine pump oil,PhysicalObject/ProtectingObject/WearProtectingObject,engine pump oil,leaking
engine pump oil leaking,PhysicalObject/ProtectingObject/WearProtectingObject,engine pump oil,leaking
replace leaking engine pump oil,PhysicalObject/ProtectingObject/WearProtectingObject,engine pump oil,leaking
engine pump oil has leak,PhysicalObject/ProtectingObject/WearProtectingObject,engine pump oil,leaking
pto cavity is emptying,PhysicalObject/InterfacingObject/SpaceLinkingObject,pto cavity,emptying
pto cavity emptying,PhysicalObject/InterfacingObject/SpaceLinkingObject,pto cavity,emptying
pto cavity needs emptying,PhysicalObject/InterfacingObject/SpaceLinkingObject,pto cavity,emptying
emptying pto cavity,PhysicalObject/InterfacingObject/SpaceLinkingObject,pto cavity,emptying
pto cavity is in emptying state,PhysicalObject/InterfacingObject/SpaceLinkingObject,pto cavity,emptying
dust leak present,PhysicalObject/Substance/Solid,dust,leak
dust is leaking,PhysicalObject/Substance/Solid,dust,leak
leak in dust,PhysicalObject/Substance/Solid,dust,leak
dust has a leak,PhysicalObject/Substance/Solid,dust,leak
repair dust leak,PhysicalObject/Substance/Solid,dust,leak
engine mount has movement,PhysicalObject/HoldingObject/StructuralSupportingObject,engine mount,movement
movement in engine mount,PhysicalObject/HoldingObject/StructuralSupportingObject,engine mount,movement
engine mount is moving,PhysicalObject/HoldingObject/StructuralSupportingObject,engine mount,movement
engine mount movement detected,PhysicalObject/HoldingObject/StructuralSupportingObject,engine mount,movement
check engine mount movement,PhysicalObject/HoldingObject/StructuralSupportingObject,engine mount,movement
grease leak,PhysicalObject/ProtectingObject/WearProtectingObject,grease,leak
leak in grease,PhysicalObject/ProtectingObject/WearProtectingObject,grease,leak
grease is leaking,PhysicalObject/ProtectingObject/WearProtectingObject,grease,leak
leaking grease,PhysicalObject/ProtectingObject/WearProtectingObject,grease,leak
repair grease leak,PhysicalObject/ProtectingObject/WearProtectingObject,grease,leak
cylinder is creeping,PhysicalObject,cylinder,creeping
creeping cylinder,PhysicalObject,cylinder,creeping
cylinder has creeping,PhysicalObject,cylinder,creeping
cylinder movement is creeping,PhysicalObject,cylinder,creeping
creeping found in cylinder,PhysicalObject,cylinder,creeping
slew pump chip sensor alarm,PhysicalObject/SensingObject/ConcentrationSensingObject,slew pump chip sensor,alarm
alarm from slew pump chip sensor,PhysicalObject/SensingObject/ConcentrationSensingObject,slew pump chip sensor,alarm
slew pump chip sensor has alarm,PhysicalObject/SensingObject/ConcentrationSensingObject,slew pump chip sensor,alarm
alarm triggered by slew pump chip sensor,PhysicalObject/SensingObject/ConcentrationSensingObject,slew pump chip sensor,alarm
slew pump chip sensor is alarming,PhysicalObject/SensingObject/ConcentrationSensingObject,slew pump chip sensor,alarm
operator cabin air conditioner fuse keeps blowing,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,operator cabin air conditioner fuse,keeps blowing
air conditioner fuse keeps blowing,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,operator cabin air conditioner fuse,keeps blowing
fuse for air conditioner keeps blowing,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,operator cabin air conditioner fuse,keeps blowing
operator cabin air conditioner fuse blowing repeatedly,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,operator cabin air conditioner fuse,keeps blowing
blowing fuse for operator cabin air conditioner,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,operator cabin air conditioner fuse,keeps blowing
slew pump oil is leaking,PhysicalObject/ProtectingObject/WearProtectingObject,slew pump oil,leaking
leaking slew pump oil,PhysicalObject/ProtectingObject/WearProtectingObject,slew pump oil,leaking
slew pump oil leaking,PhysicalObject/ProtectingObject/WearProtectingObject,slew pump oil,leaking
replace leaking slew pump oil,PhysicalObject/ProtectingObject/WearProtectingObject,slew pump oil,leaking
slew pump oil has a leak,PhysicalObject/ProtectingObject/WearProtectingObject,slew pump oil,leaking
air compressor oil is leaking,PhysicalObject/ProtectingObject/WearProtectingObject,air compressor oil,leaking
leaking air compressor oil,PhysicalObject/ProtectingObject/WearProtectingObject,air compressor oil,leaking
air compressor oil leaking,PhysicalObject/ProtectingObject/WearProtectingObject,air compressor oil,leaking
replace leaking air compressor oil,PhysicalObject/ProtectingObject/WearProtectingObject,air compressor oil,leaking
fix leaking air compressor oil,PhysicalObject/ProtectingObject/WearProtectingObject,air compressor oil,leaking
parts washer pump oil is leaking,PhysicalObject/ProtectingObject/WearProtectingObject,parts washer pump oil,leaking
leaking parts washer pump oil,PhysicalObject/ProtectingObject/WearProtectingObject,parts washer pump oil,leaking
parts washer pump oil leaking,PhysicalObject/ProtectingObject/WearProtectingObject,parts washer pump oil,leaking
replace leaking parts washer pump oil,PhysicalObject/ProtectingObject/WearProtectingObject,parts washer pump oil,leaking
parts washer pump oil has leak,PhysicalObject/ProtectingObject/WearProtectingObject,parts washer pump oil,leaking
steering column has movement,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,steering column,movement
movement in steering column,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,steering column,movement
steering column movement,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,steering column,movement
check movement in steering column,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,steering column,movement
steering column is moving,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,steering column,movement
operator cabin air conditioner cover cracking,PhysicalObject/CoveringObject/ClosureObject,operator cabin air conditioner cover,cracking
air conditioner cover in operator cabin cracking,PhysicalObject/CoveringObject/ClosureObject,operator cabin air conditioner cover,cracking
cracking on operator cabin air conditioner cover,PhysicalObject/CoveringObject/ClosureObject,operator cabin air conditioner cover,cracking
operator cabin air conditioner cover is cracking,PhysicalObject/CoveringObject/ClosureObject,operator cabin air conditioner cover,cracking
replace cracking operator cabin air conditioner cover,PhysicalObject/CoveringObject/ClosureObject,operator cabin air conditioner cover,cracking
cooler hose is weeping,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler hose,weeping
weeping cooler hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler hose,weeping
cooler hose has weeping,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler hose,weeping
cooler hose is weeping fluid,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler hose,weeping
replace weeping cooler hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler hose,weeping
engine has vibration,PhysicalObject/DrivingObject/CombustionEngine,engine,vibration
vibration in engine,PhysicalObject/DrivingObject/CombustionEngine,engine,vibration
engine vibration detected,PhysicalObject/DrivingObject/CombustionEngine,engine,vibration
engine is vibrating,PhysicalObject/DrivingObject/CombustionEngine,engine,vibration
repair engine vibration,PhysicalObject/DrivingObject/CombustionEngine,engine,vibration
inverter is earthing out,PhysicalObject/TransformingObject/ElectricEnergyConvertingObject,inverter,earthing out
inverter earthing out,PhysicalObject/TransformingObject/ElectricEnergyConvertingObject,inverter,earthing out
earthing out inverter,PhysicalObject/TransformingObject/ElectricEnergyConvertingObject,inverter,earthing out
inverter keeps earthing out,PhysicalObject/TransformingObject/ElectricEnergyConvertingObject,inverter,earthing out
earthing issue with inverter,PhysicalObject/TransformingObject/ElectricEnergyConvertingObject,inverter,earthing out
swing pump hose is weeping,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing pump hose,weeping
swing pump hose weeping,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing pump hose,weeping
weeping swing pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing pump hose,weeping
replace weeping swing pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing pump hose,weeping
swing pump hose has weeping issue,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing pump hose,weeping
fuse keeps blowing,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,fuse,keep blowing
fuse is blowing repeatedly,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,fuse,keep blowing
blowing fuse needs replacement,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,fuse,keep blowing
fuse keeps blowing out,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,fuse,keep blowing
replace fuse that keeps blowing,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,fuse,keep blowing
clevis pin grease has a leak,PhysicalObject/ProtectingObject/WearProtectingObject,clevis pin grease,leak
leak in clevis pin grease,PhysicalObject/ProtectingObject/WearProtectingObject,clevis pin grease,leak
clevis pin grease leaking,PhysicalObject/ProtectingObject/WearProtectingObject,clevis pin grease,leak
replace leaking clevis pin grease,PhysicalObject/ProtectingObject/WearProtectingObject,clevis pin grease,leak
clevis pin grease leak found,PhysicalObject/ProtectingObject/WearProtectingObject,clevis pin grease,leak
compressor tripping out,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,operator cabin air conditioner compressor,tripping out
air conditioner compressor is tripping out,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,operator cabin air conditioner compressor,tripping out
operator cabin compressor tripping out,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,operator cabin air conditioner compressor,tripping out
tripping out operator cabin compressor,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,operator cabin air conditioner compressor,tripping out
air conditioner compressor keeps tripping out,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,operator cabin air conditioner compressor,tripping out
starter fuse keeps blowing,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,starter fuse,keeps blowing
starter fuse is blowing,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,starter fuse,keeps blowing
blowing starter fuse,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,starter fuse,keeps blowing
starter fuse keeps blowing repeatedly,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,starter fuse,keeps blowing
replace starter fuse keeps blowing,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,starter fuse,keeps blowing
hose is weeping,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hose,weeping
weeping hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hose,weeping
hose found weeping,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hose,weeping
replace weeping hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hose,weeping
hose needs replacement due to weeping,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hose,weeping
transmission oil leaks,PhysicalObject/ProtectingObject/WearProtectingObject,transmission oil,leaks
leaking transmission oil,PhysicalObject/ProtectingObject/WearProtectingObject,transmission oil,leaks
transmission oil has leaks,PhysicalObject/ProtectingObject/WearProtectingObject,transmission oil,leaks
replace leaking transmission oil,PhysicalObject/ProtectingObject/WearProtectingObject,transmission oil,leaks
fix leaks in transmission oil,PhysicalObject/ProtectingObject/WearProtectingObject,transmission oil,leaks
dragline air conditioner fuse keeps blowing,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,dragline air conditioner fuse,keep blowing
dragline air conditioner fuse is blowing,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,dragline air conditioner fuse,keep blowing
fuse for dragline air conditioner keeps blowing,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,dragline air conditioner fuse,keep blowing
dragline air conditioner fuse blowing repeatedly,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,dragline air conditioner fuse,keep blowing
replace dragline air conditioner fuse blowing,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,dragline air conditioner fuse,keep blowing
drag blower inverter earthing out,PhysicalObject/TransformingObject/ElectricEnergyConvertingObject,drag blower inverter,earthing out
earthing out drag blower inverter,PhysicalObject/TransformingObject/ElectricEnergyConvertingObject,drag blower inverter,earthing out
drag blower inverter is earthing out,PhysicalObject/TransformingObject/ElectricEnergyConvertingObject,drag blower inverter,earthing out
drag blower inverter experiencing earthing out,PhysicalObject/TransformingObject/ElectricEnergyConvertingObject,drag blower inverter,earthing out
drag blower inverter has earthing out,PhysicalObject/TransformingObject/ElectricEnergyConvertingObject,drag blower inverter,earthing out
differential pump oil has a leak,PhysicalObject/ProtectingObject/WearProtectingObject,differential pump oil,leak
leak in differential pump oil,PhysicalObject/ProtectingObject/WearProtectingObject,differential pump oil,leak
differential pump oil leaking,PhysicalObject/ProtectingObject/WearProtectingObject,differential pump oil,leak
replace leaking differential pump oil,PhysicalObject/ProtectingObject/WearProtectingObject,differential pump oil,leak
differential pump oil leak found,PhysicalObject/ProtectingObject/WearProtectingObject,differential pump oil,leak
wiper fuse keeps blowing,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,wiper fuse,keeps blowing
wiper fuse is blowing,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,wiper fuse,keeps blowing
wiper fuse keeps blowing repeatedly,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,wiper fuse,keeps blowing
